Time(min)	BIS	InfusionRate(mg/min)	Q1	Q2	Q3	Ce	Kp	Ki	Kd	
9.990000	42.793374	9.000000	17.751578	72.808521	63.065093	3.323892	2.000000	0.200000	0.100000
10.000000	42.803259	9.000000	17.750588	72.813095	63.094858	3.322928	2.000000	0.200000	0.100000
10.010000	42.813136	9.000000	17.749610	72.817663	63.124620	3.321965	2.000000	0.200000	0.100000
10.020000	42.823005	9.000000	17.748644	72.822225	63.154379	3.321002	2.000000	0.200000	0.100000
10.030000	42.832865	9.000000	17.747691	72.826781	63.184135	3.320041	2.000000	0.200000	0.100000
10.040000	42.842717	9.000000	17.746749	72.831330	63.213888	3.319081	2.000000	0.200000	0.100000
10.050000	42.852560	9.000000	17.745819	72.835874	63.243638	3.318123	2.000000	0.200000	0.100000
10.060000	42.862396	9.000000	17.744901	72.840412	63.273386	3.317165	2.000000	0.200000	0.100000
10.070000	42.872222	9.000000	17.743995	72.844944	63.303130	3.316208	2.000000	0.200000	0.100000
10.080000	42.882040	9.000000	17.743100	72.849470	63.332872	3.315253	2.000000	0.200000	0.100000
10.090000	42.891850	9.000000	17.742216	72.853990	63.362611	3.314299	2.000000	0.200000	0.100000
10.100000	42.901651	9.000000	17.741344	72.858504	63.392347	3.313346	2.000000	0.200000	0.100000
10.110000	42.911444	9.000000	17.740483	72.863013	63.422081	3.312394	2.000000	0.200000	0.100000
10.120000	42.921228	9.000000	17.739634	72.867516	63.451811	3.311443	2.000000	0.200000	0.100000
10.130000	42.931003	9.000000	17.738795	72.872013	63.481539	3.310493	2.000000	0.200000	0.100000
10.140000	42.940770	9.000000	17.737967	72.876505	63.511265	3.309545	2.000000	0.200000	0.100000
10.150000	42.950529	9.000000	17.737151	72.880991	63.540987	3.308597	2.000000	0.200000	0.100000
10.160000	42.960278	9.000000	17.736345	72.885472	63.570707	3.307651	2.000000	0.200000	0.100000
10.170000	42.970019	9.000000	17.735549	72.889947	63.600425	3.306706	2.000000	0.200000	0.100000
10.180000	42.979752	9.000000	17.734765	72.894417	63.630139	3.305762	2.000000	0.200000	0.100000
10.190000	42.989475	9.000000	17.733991	72.898881	63.659852	3.304819	2.000000	0.200000	0.100000
10.200000	42.999190	9.000000	17.733227	72.903339	63.689561	3.303877	2.000000	0.200000	0.100000
10.210000	43.008897	9.000000	17.732473	72.907793	63.719268	3.302936	2.000000	0.200000	0.100000
10.220000	43.018594	9.000000	17.731730	72.912241	63.748973	3.301997	2.000000	0.200000	0.100000
10.230000	43.028283	9.000000	17.730997	72.916684	63.778675	3.301058	2.000000	0.200000	0.100000
10.240000	43.037963	9.000000	17.730274	72.921121	63.808374	3.300121	2.000000	0.200000	0.100000
10.250000	43.047635	9.000000	17.729562	72.925553	63.838071	3.299185	2.000000	0.200000	0.100000
10.260000	43.057297	9.000000	17.728859	72.929980	63.867766	3.298250	2.000000	0.200000	0.100000
10.270000	43.066951	9.000000	17.728165	72.934402	63.897458	3.297316	2.000000	0.200000	0.100000
10.280000	43.076596	9.000000	17.727482	72.938819	63.927148	3.296384	2.000000	0.200000	0.100000
10.290000	43.086232	9.000000	17.726808	72.943231	63.956835	3.295452	2.000000	0.200000	0.100000
10.300000	43.095859	9.000000	17.726144	72.947637	63.986520	3.294522	2.000000	0.200000	0.100000
10.310000	43.105478	9.000000	17.725490	72.952039	64.016203	3.293593	2.000000	0.200000	0.100000
10.320000	43.115087	9.000000	17.724844	72.956435	64.045883	3.292665	2.000000	0.200000	0.100000
10.330000	43.124688	9.000000	17.724209	72.960827	64.075561	3.291738	2.000000	0.200000	0.100000
10.340000	43.134280	9.000000	17.723582	72.965213	64.105236	3.290812	2.000000	0.200000	0.100000
10.350000	43.143863	9.000000	17.722965	72.969595	64.134910	3.289887	2.000000	0.200000	0.100000
10.360000	43.153436	9.000000	17.722356	72.973972	64.164581	3.288964	2.000000	0.200000	0.100000
10.370000	43.163001	9.000000	17.721757	72.978344	64.194249	3.288042	2.000000	0.200000	0.100000
10.380000	43.172557	9.000000	17.721167	72.982711	64.223916	3.287120	2.000000	0.200000	0.100000
10.390000	43.182104	9.000000	17.720585	72.987074	64.253580	3.286200	2.000000	0.200000	0.100000
10.400000	43.191642	9.000000	17.720013	72.991431	64.283242	3.285282	2.000000	0.200000	0.100000
10.410000	43.201171	9.000000	17.719449	72.995784	64.312902	3.284364	2.000000	0.200000	0.100000
10.420000	43.210691	9.000000	17.718894	73.000133	64.342559	3.283447	2.000000	0.200000	0.100000
10.430000	43.220202	9.000000	17.718347	73.004476	64.372215	3.282532	2.000000	0.200000	0.100000
10.440000	43.229704	9.000000	17.717809	73.008815	64.401868	3.281617	2.000000	0.200000	0.100000
10.450000	43.239197	9.000000	17.717279	73.013150	64.431519	3.280704	2.000000	0.200000	0.100000
10.460000	43.248680	9.000000	17.716758	73.017479	64.461168	3.279792	2.000000	0.200000	0.100000
10.470000	43.258155	9.000000	17.716245	73.021805	64.490815	3.278881	2.000000	0.200000	0.100000
10.480000	43.267621	9.000000	17.715740	73.026125	64.520460	3.277972	2.000000	0.200000	0.100000
10.490000	43.277077	9.000000	17.715244	73.030442	64.550103	3.277063	2.000000	0.200000	0.100000
10.500000	43.286524	9.000000	17.714755	73.034753	64.579743	3.276156	2.000000	0.200000	0.100000
10.510000	43.295962	9.000000	17.714275	73.039061	64.609382	3.275250	2.000000	0.200000	0.100000
10.520000	43.305391	9.000000	17.713803	73.043364	64.639018	3.274344	2.000000	0.200000	0.100000
10.530000	43.314811	9.000000	17.713338	73.047662	64.668653	3.273440	2.000000	0.200000	0.100000
10.540000	43.324222	9.000000	17.712881	73.051957	64.698286	3.272538	2.000000	0.200000	0.100000
10.550000	43.333623	9.000000	17.712432	73.056247	64.727916	3.271636	2.000000	0.200000	0.100000
10.560000	43.343016	9.000000	17.711991	73.060532	64.757545	3.270735	2.000000	0.200000	0.100000
10.570000	43.352399	9.000000	17.711557	73.064814	64.787171	3.269836	2.000000	0.200000	0.100000
10.580000	43.361773	9.000000	17.711131	73.069091	64.816796	3.268938	2.000000	0.200000	0.100000
10.590000	43.371137	9.000000	17.710713	73.073364	64.846419	3.268041	2.000000	0.200000	0.100000
10.600000	43.380493	9.000000	17.710301	73.077632	64.876040	3.267145	2.000000	0.200000	0.100000
10.610000	43.389839	9.000000	17.709898	73.081897	64.905658	3.266250	2.000000	0.200000	0.100000
10.620000	43.399176	9.000000	17.709501	73.086157	64.935275	3.265356	2.000000	0.200000	0.100000
10.630000	43.408503	9.000000	17.709112	73.090413	64.964891	3.264464	2.000000	0.200000	0.100000
10.640000	43.417822	9.000000	17.708730	73.094666	64.994504	3.263573	2.000000	0.200000	0.100000
10.650000	43.427131	9.000000	17.708355	73.098914	65.024115	3.262682	2.000000	0.200000	0.100000
10.660000	43.436430	9.000000	17.707987	73.103158	65.053725	3.261793	2.000000	0.200000	0.100000
10.670000	43.445721	9.000000	17.707626	73.107398	65.083332	3.260905	2.000000	0.200000	0.100000
10.680000	43.455002	9.000000	17.707272	73.111634	65.112938	3.260019	2.000000	0.200000	0.100000
10.690000	43.464273	9.000000	17.706925	73.115866	65.142542	3.259133	2.000000	0.200000	0.100000
10.700000	43.473536	9.000000	17.706585	73.120094	65.172145	3.258249	2.000000	0.200000	0.100000
10.710000	43.482789	9.000000	17.706252	73.124319	65.201745	3.257365	2.000000	0.200000	0.100000
10.720000	43.492032	9.000000	17.705925	73.128539	65.231344	3.256483	2.000000	0.200000	0.100000
10.730000	43.501267	9.000000	17.705605	73.132755	65.260941	3.255602	2.000000	0.200000	0.100000
10.740000	43.510492	9.000000	17.705292	73.136968	65.290536	3.254722	2.000000	0.200000	0.100000
10.750000	43.519707	9.000000	17.704985	73.141177	65.320130	3.253844	2.000000	0.200000	0.100000
10.760000	43.528913	9.000000	17.704685	73.145382	65.349721	3.252966	2.000000	0.200000	0.100000
10.770000	43.538110	9.000000	17.704391	73.149583	65.379312	3.252090	2.000000	0.200000	0.100000
10.780000	43.547297	9.000000	17.704103	73.153780	65.408900	3.251214	2.000000	0.200000	0.100000
10.790000	43.556475	9.000000	17.703822	73.157974	65.438487	3.250340	2.000000	0.200000	0.100000
10.800000	43.565643	9.000000	17.703547	73.162164	65.468072	3.249467	2.000000	0.200000	0.100000
10.810000	43.574802	9.000000	17.703279	73.166350	65.497655	3.248595	2.000000	0.200000	0.100000
10.820000	43.583951	9.000000	17.703016	73.170533	65.527237	3.247725	2.000000	0.200000	0.100000
10.830000	43.593091	9.000000	17.702760	73.174712	65.556817	3.246855	2.000000	0.200000	0.100000
10.840000	43.602222	9.000000	17.702510	73.178887	65.586395	3.245987	2.000000	0.200000	0.100000
10.850000	43.611342	9.000000	17.702265	73.183059	65.615972	3.245119	2.000000	0.200000	0.100000
10.860000	43.620454	9.000000	17.702027	73.187227	65.645547	3.244253	2.000000	0.200000	0.100000
10.870000	43.629556	9.000000	17.701795	73.191391	65.675121	3.243388	2.000000	0.200000	0.100000
10.880000	43.638648	9.000000	17.701568	73.195552	65.704693	3.242524	2.000000	0.200000	0.100000
10.890000	43.647731	9.000000	17.701347	73.199710	65.734264	3.241662	2.000000	0.200000	0.100000
10.900000	43.656804	9.000000	17.701132	73.203864	65.763832	3.240800	2.000000	0.200000	0.100000
10.910000	43.665868	9.000000	17.700923	73.208014	65.793400	3.239940	2.000000	0.200000	0.100000
10.920000	43.674922	9.000000	17.700720	73.212161	65.822966	3.239080	2.000000	0.200000	0.100000
10.930000	43.683967	9.000000	17.700522	73.216305	65.852530	3.238222	2.000000	0.200000	0.100000
10.940000	43.693002	9.000000	17.700329	73.220445	65.882093	3.237365	2.000000	0.200000	0.100000
10.950000	43.702028	9.000000	17.700142	73.224582	65.911654	3.236509	2.000000	0.200000	0.100000
10.960000	43.711044	9.000000	17.699961	73.228715	65.941214	3.235654	2.000000	0.200000	0.100000
10.970000	43.720050	9.000000	17.699785	73.232845	65.970772	3.234801	2.000000	0.200000	0.100000
10.980000	43.729047	9.000000	17.699615	73.236971	66.000329	3.233948	2.000000	0.200000	0.100000
10.990000	43.738034	9.000000	17.699450	73.241095	66.029884	3.233097	2.000000	0.200000	0.100000
11.000000	43.747011	9.000000	17.699290	73.245214	66.059438	3.232247	2.000000	0.200000	0.100000
11.010000	43.755979	9.000000	17.699135	73.249331	66.088990	3.231398	2.000000	0.200000	0.100000
11.020000	43.764937	9.000000	17.698986	73.253444	66.118541	3.230550	2.000000	0.200000	0.100000
11.030000	43.773886	9.000000	17.698841	73.257555	66.148091	3.229703	2.000000	0.200000	0.100000
11.040000	43.782825	9.000000	17.698702	73.261661	66.177639	3.228857	2.000000	0.200000	0.100000
11.050000	43.791754	9.000000	17.698568	73.265765	66.207186	3.228013	2.000000	0.200000	0.100000
11.060000	43.800674	9.000000	17.698439	73.269865	66.236731	3.227170	2.000000	0.200000	0.100000
11.070000	43.809584	9.000000	17.698315	73.273963	66.266275	3.226327	2.000000	0.200000	0.100000
11.080000	43.818484	9.000000	17.698196	73.278057	66.295817	3.225486	2.000000	0.200000	0.100000
11.090000	43.827374	9.000000	17.698082	73.282148	66.325358	3.224646	2.000000	0.200000	0.100000
11.100000	43.836255	9.000000	17.697972	73.286235	66.354898	3.223807	2.000000	0.200000	0.100000
11.110000	43.845126	9.000000	17.697868	73.290320	66.384436	3.222970	2.000000	0.200000	0.100000
11.120000	43.853988	9.000000	17.697768	73.294401	66.413974	3.222133	2.000000	0.200000	0.100000
11.130000	43.862839	9.000000	17.697673	73.298480	66.443509	3.221298	2.000000	0.200000	0.100000
11.140000	43.871681	9.000000	17.697583	73.302555	66.473044	3.220463	2.000000	0.200000	0.100000
11.150000	43.880513	9.000000	17.697497	73.306627	66.502577	3.219630	2.000000	0.200000	0.100000
11.160000	43.889336	9.000000	17.697416	73.310697	66.532108	3.218798	2.000000	0.200000	0.100000
11.170000	43.898149	9.000000	17.697340	73.314763	66.561639	3.217967	2.000000	0.200000	0.100000
11.180000	43.906952	9.000000	17.697268	73.318826	66.591168	3.217137	2.000000	0.200000	0.100000
11.190000	43.915745	9.000000	17.697201	73.322886	66.620696	3.216308	2.000000	0.200000	0.100000
11.200000	43.924528	9.000000	17.697138	73.326944	66.650222	3.215481	2.000000	0.200000	0.100000
11.210000	43.933302	9.000000	17.697079	73.330998	66.679747	3.214654	2.000000	0.200000	0.100000
11.220000	43.942066	9.000000	17.697025	73.335049	66.709271	3.213829	2.000000	0.200000	0.100000
11.230000	43.950820	9.000000	17.696976	73.339098	66.738794	3.213005	2.000000	0.200000	0.100000
11.240000	43.959564	9.000000	17.696930	73.343143	66.768316	3.212182	2.000000	0.200000	0.100000
11.250000	43.968298	9.000000	17.696889	73.347186	66.797836	3.211360	2.000000	0.200000	0.100000
11.260000	43.977023	9.000000	17.696852	73.351226	66.827355	3.210539	2.000000	0.200000	0.100000
11.270000	43.985738	9.000000	17.696820	73.355263	66.856873	3.209719	2.000000	0.200000	0.100000
11.280000	43.994442	9.000000	17.696791	73.359297	66.886389	3.208901	2.000000	0.200000	0.100000
11.290000	44.003138	9.000000	17.696767	73.363328	66.915904	3.208083	2.000000	0.200000	0.100000
11.300000	44.011823	9.000000	17.696746	73.367356	66.945419	3.207267	2.000000	0.200000	0.100000
11.310000	44.020498	9.000000	17.696730	73.371382	66.974932	3.206452	2.000000	0.200000	0.100000
11.320000	44.029164	9.000000	17.696718	73.375404	67.004443	3.205637	2.000000	0.200000	0.100000
11.330000	44.037819	9.000000	17.696710	73.379424	67.033954	3.204824	2.000000	0.200000	0.100000
11.340000	44.046465	9.000000	17.696706	73.383442	67.063463	3.204013	2.000000	0.200000	0.100000
11.350000	44.055101	9.000000	17.696705	73.387456	67.092971	3.203202	2.000000	0.200000	0.100000
11.360000	44.063727	9.000000	17.696709	73.391468	67.122478	3.202392	2.000000	0.200000	0.100000
11.370000	44.072343	9.000000	17.696717	73.395477	67.151984	3.201584	2.000000	0.200000	0.100000
11.380000	44.080949	9.000000	17.696728	73.399483	67.181489	3.200776	2.000000	0.200000	0.100000
11.390000	44.089546	9.000000	17.696743	73.403486	67.210993	3.199970	2.000000	0.200000	0.100000
11.400000	44.098132	9.000000	17.696762	73.407487	67.240495	3.199165	2.000000	0.200000	0.100000
11.410000	44.106708	9.000000	17.696785	73.411486	67.269997	3.198361	2.000000	0.200000	0.100000
11.420000	44.115275	9.000000	17.696811	73.415481	67.299497	3.197558	2.000000	0.200000	0.100000
11.430000	44.123831	9.000000	17.696841	73.419474	67.328996	3.196756	2.000000	0.200000	0.100000
11.440000	44.132378	9.000000	17.696874	73.423464	67.358494	3.195955	2.000000	0.200000	0.100000
11.450000	44.140915	9.000000	17.696912	73.427452	67.387991	3.195155	2.000000	0.200000	0.100000
11.460000	44.149441	9.000000	17.696953	73.431437	67.417487	3.194357	2.000000	0.200000	0.100000
11.470000	44.157958	9.000000	17.696997	73.435419	67.446981	3.193559	2.000000	0.200000	0.100000
11.480000	44.166465	9.000000	17.697045	73.439399	67.476475	3.192763	2.000000	0.200000	0.100000
11.490000	44.174962	9.000000	17.697096	73.443377	67.505967	3.191968	2.000000	0.200000	0.100000
11.500000	44.183448	9.000000	17.697151	73.447351	67.535459	3.191173	2.000000	0.200000	0.100000
11.510000	44.191925	9.000000	17.697209	73.451324	67.564949	3.190380	2.000000	0.200000	0.100000
11.520000	44.200392	9.000000	17.697271	73.455293	67.594439	3.189588	2.000000	0.200000	0.100000
11.530000	44.208849	9.000000	17.697336	73.459260	67.623927	3.188798	2.000000	0.200000	0.100000
11.540000	44.217296	9.000000	17.697404	73.463225	67.653414	3.188008	2.000000	0.200000	0.100000
11.550000	44.225732	9.000000	17.697476	73.467187	67.682901	3.187219	2.000000	0.200000	0.100000
11.560000	44.234159	9.000000	17.697551	73.471147	67.712386	3.186432	2.000000	0.200000	0.100000
11.570000	44.242576	9.000000	17.697629	73.475104	67.741870	3.185645	2.000000	0.200000	0.100000
11.580000	44.250982	9.000000	17.697710	73.479059	67.771353	3.184860	2.000000	0.200000	0.100000
11.590000	44.259379	9.000000	17.697795	73.483011	67.800835	3.184076	2.000000	0.200000	0.100000
11.600000	44.267765	9.000000	17.697883	73.486961	67.830317	3.183292	2.000000	0.200000	0.100000
11.610000	44.276142	9.000000	17.697974	73.490908	67.859797	3.182510	2.000000	0.200000	0.100000
11.620000	44.284508	9.000000	17.698068	73.494853	67.889276	3.181729	2.000000	0.200000	0.100000
11.630000	44.292864	9.000000	17.698165	73.498796	67.918754	3.180949	2.000000	0.200000	0.100000
11.640000	44.301210	9.000000	17.698265	73.502736	67.948231	3.180171	2.000000	0.200000	0.100000
11.650000	44.309546	9.000000	17.698368	73.506674	67.977708	3.179393	2.000000	0.200000	0.100000
11.660000	44.317872	9.000000	17.698474	73.510609	68.007183	3.178616	2.000000	0.200000	0.100000
11.670000	44.326188	9.000000	17.698584	73.514542	68.036657	3.177841	2.000000	0.200000	0.100000
11.680000	44.334494	9.000000	17.698696	73.518473	68.066130	3.177066	2.000000	0.200000	0.100000
11.690000	44.342789	9.000000	17.698811	73.522401	68.095603	3.176293	2.000000	0.200000	0.100000
11.700000	44.351075	9.000000	17.698929	73.526327	68.125074	3.175521	2.000000	0.200000	0.100000
11.710000	44.359350	9.000000	17.699050	73.530251	68.154545	3.174750	2.000000	0.200000	0.100000
11.720000	44.367615	9.000000	17.699173	73.534173	68.184014	3.173979	2.000000	0.200000	0.100000
11.730000	44.375870	9.000000	17.699300	73.538092	68.213483	3.173210	2.000000	0.200000	0.100000
11.740000	44.384115	9.000000	17.699429	73.542009	68.242950	3.172443	2.000000	0.200000	0.100000
11.750000	44.392350	9.000000	17.699562	73.545923	68.272417	3.171676	2.000000	0.200000	0.100000
11.760000	44.400574	9.000000	17.699697	73.549836	68.301883	3.170910	2.000000	0.200000	0.100000
11.770000	44.408789	9.000000	17.699834	73.553746	68.331348	3.170145	2.000000	0.200000	0.100000
11.780000	44.416993	9.000000	17.699975	73.557653	68.360812	3.169382	2.000000	0.200000	0.100000
11.790000	44.425187	9.000000	17.700118	73.561559	68.390275	3.168619	2.000000	0.200000	0.100000
11.800000	44.433371	9.000000	17.700264	73.565462	68.419737	3.167858	2.000000	0.200000	0.100000
11.810000	44.441544	9.000000	17.700412	73.569363	68.449198	3.167097	2.000000	0.200000	0.100000
11.820000	44.449707	9.000000	17.700563	73.573262	68.478659	3.166338	2.000000	0.200000	0.100000
11.830000	44.457860	9.000000	17.700717	73.577159	68.508118	3.165580	2.000000	0.200000	0.100000
11.840000	44.466003	9.000000	17.700873	73.581053	68.537577	3.164823	2.000000	0.200000	0.100000
11.850000	44.474136	9.000000	17.701032	73.584946	68.567034	3.164066	2.000000	0.200000	0.100000
11.860000	44.482258	9.000000	17.701193	73.588836	68.596491	3.163311	2.000000	0.200000	0.100000
11.870000	44.490370	9.000000	17.701357	73.592724	68.625947	3.162558	2.000000	0.200000	0.100000
11.880000	44.498472	9.000000	17.701523	73.596610	68.655402	3.161805	2.000000	0.200000	0.100000
11.890000	44.506563	9.000000	17.701692	73.600494	68.684857	3.161053	2.000000	0.200000	0.100000
11.900000	44.514645	9.000000	17.701863	73.604375	68.714310	3.160302	2.000000	0.200000	0.100000
11.910000	44.522716	9.000000	17.702037	73.608255	68.743763	3.159552	2.000000	0.200000	0.100000
11.920000	44.530776	9.000000	17.702213	73.612132	68.773214	3.158804	2.000000	0.200000	0.100000
11.930000	44.538827	9.000000	17.702391	73.616007	68.802665	3.158056	2.000000	0.200000	0.100000
11.940000	44.546867	9.000000	17.702572	73.619880	68.832115	3.157310	2.000000	0.200000	0.100000
11.950000	44.554896	9.000000	17.702755	73.623751	68.861565	3.156564	2.000000	0.200000	0.100000
11.960000	44.562916	9.000000	17.702940	73.627620	68.891013	3.155820	2.000000	0.200000	0.100000
11.970000	44.570925	9.000000	17.703128	73.631487	68.920461	3.155077	2.000000	0.200000	0.100000
11.980000	44.578923	9.000000	17.703318	73.635352	68.949907	3.154334	2.000000	0.200000	0.100000
11.990000	44.586912	9.000000	17.703510	73.639215	68.979353	3.153593	2.000000	0.200000	0.100000
12.000000	44.594890	9.000000	17.703705	73.643075	69.008798	3.152853	2.000000	0.200000	0.100000
12.010000	44.602858	9.000000	17.703902	73.646934	69.038243	3.152114	2.000000	0.200000	0.100000
12.020000	44.610815	9.000000	17.704101	73.650791	69.067686	3.151376	2.000000	0.200000	0.100000
12.030000	44.618762	9.000000	17.704302	73.654645	69.097129	3.150639	2.000000	0.200000	0.100000
12.040000	44.626698	9.000000	17.704505	73.658498	69.126571	3.149903	2.000000	0.200000	0.100000
12.050000	44.634624	9.000000	17.704711	73.662348	69.156012	3.149168	2.000000	0.200000	0.100000
12.060000	44.642540	9.000000	17.704918	73.666197	69.185452	3.148435	2.000000	0.200000	0.100000
12.070000	44.650445	9.000000	17.705128	73.670044	69.214892	3.147702	2.000000	0.200000	0.100000
12.080000	44.658340	9.000000	17.705340	73.673888	69.244331	3.146970	2.000000	0.200000	0.100000
12.090000	44.666225	9.000000	17.705553	73.677731	69.273769	3.146239	2.000000	0.200000	0.100000
12.100000	44.674099	9.000000	17.705769	73.681571	69.303206	3.145510	2.000000	0.200000	0.100000
12.110000	44.681963	9.000000	17.705987	73.685410	69.332642	3.144781	2.000000	0.200000	0.100000
12.120000	44.689816	9.000000	17.706207	73.689247	69.362078	3.144054	2.000000	0.200000	0.100000
12.130000	44.697659	9.000000	17.706429	73.693082	69.391513	3.143327	2.000000	0.200000	0.100000
12.140000	44.705491	9.000000	17.706653	73.696915	69.420947	3.142602	2.000000	0.200000	0.100000
12.150000	44.713313	9.000000	17.706879	73.700745	69.450381	3.141878	2.000000	0.200000	0.100000
12.160000	44.721124	9.000000	17.707107	73.704574	69.479813	3.141154	2.000000	0.200000	0.100000
12.170000	44.728925	9.000000	17.707337	73.708402	69.509245	3.140432	2.000000	0.200000	0.100000
12.180000	44.736715	9.000000	17.707569	73.712227	69.538676	3.139711	2.000000	0.200000	0.100000
12.190000	44.744495	9.000000	17.707802	73.716050	69.568107	3.138990	2.000000	0.200000	0.100000
12.200000	44.752265	9.000000	17.708038	73.719871	69.597537	3.138271	2.000000	0.200000	0.100000
12.210000	44.760024	9.000000	17.708275	73.723691	69.626966	3.137553	2.000000	0.200000	0.100000
12.220000	44.767772	9.000000	17.708514	73.727508	69.656394	3.136836	2.000000	0.200000	0.100000
12.230000	44.775510	9.000000	17.708755	73.731324	69.685821	3.136120	2.000000	0.200000	0.100000
12.240000	44.783237	9.000000	17.708998	73.735138	69.715248	3.135405	2.000000	0.200000	0.100000
12.250000	44.790954	9.000000	17.709243	73.738950	69.744674	3.134691	2.000000	0.200000	0.100000
12.260000	44.798661	9.000000	17.709489	73.742760	69.774100	3.133978	2.000000	0.200000	0.100000
12.270000	44.806357	9.000000	17.709738	73.746568	69.803524	3.133266	2.000000	0.200000	0.100000
12.280000	44.814042	9.000000	17.709987	73.750375	69.832948	3.132555	2.000000	0.200000	0.100000
12.290000	44.821717	9.000000	17.710239	73.754180	69.862371	3.131845	2.000000	0.200000	0.100000
12.300000	44.829381	9.000000	17.710493	73.757982	69.891794	3.131136	2.000000	0.200000	0.100000
12.310000	44.837034	9.000000	17.710748	73.761783	69.921216	3.130428	2.000000	0.200000	0.100000
12.320000	44.844677	9.000000	17.711005	73.765582	69.950637	3.129721	2.000000	0.200000	0.100000
12.330000	44.852310	9.000000	17.711263	73.769380	69.980057	3.129016	2.000000	0.200000	0.100000
12.340000	44.859932	9.000000	17.711523	73.773175	70.009477	3.128311	2.000000	0.200000	0.100000
12.350000	44.867543	9.000000	17.711785	73.776969	70.038896	3.127607	2.000000	0.200000	0.100000
12.360000	44.875144	9.000000	17.712049	73.780761	70.068315	3.126904	2.000000	0.200000	0.100000
12.370000	44.882734	9.000000	17.712314	73.784551	70.097732	3.126203	2.000000	0.200000	0.100000
12.380000	44.890314	9.000000	17.712581	73.788340	70.127149	3.125502	2.000000	0.200000	0.100000
12.390000	44.897883	9.000000	17.712849	73.792126	70.156566	3.124802	2.000000	0.200000	0.100000
12.400000	44.905441	9.000000	17.713119	73.795911	70.185982	3.124104	2.000000	0.200000	0.100000
12.410000	44.912989	9.000000	17.713390	73.799694	70.215397	3.123406	2.000000	0.200000	0.100000
12.420000	44.920526	9.000000	17.713663	73.803476	70.244811	3.122709	2.000000	0.200000	0.100000
12.430000	44.928053	9.000000	17.713938	73.807255	70.274225	3.122014	2.000000	0.200000	0.100000
12.440000	44.935569	9.000000	17.714214	73.811033	70.303638	3.121319	2.000000	0.200000	0.100000
12.450000	44.943074	9.000000	17.714491	73.814809	70.333050	3.120625	2.000000	0.200000	0.100000
12.460000	44.950569	9.000000	17.714770	73.818584	70.362462	3.119933	2.000000	0.200000	0.100000
12.470000	44.958053	9.000000	17.715051	73.822356	70.391873	3.119241	2.000000	0.200000	0.100000
12.480000	44.965527	9.000000	17.715333	73.826127	70.421283	3.118551	2.000000	0.200000	0.100000
12.490000	44.972990	9.000000	17.715616	73.829896	70.450693	3.117861	2.000000	0.200000	0.100000
12.500000	44.980442	9.000000	17.715901	73.833664	70.480102	3.117172	2.000000	0.200000	0.100000
12.510000	44.987884	9.000000	17.716188	73.837430	70.509511	3.116485	2.000000	0.200000	0.100000
12.520000	44.995315	9.000000	17.716475	73.841194	70.538918	3.115798	2.000000	0.200000	0.100000
12.530000	45.002735	9.000000	17.716765	73.844956	70.568326	3.115113	2.000000	0.200000	0.100000
12.540000	45.010145	9.000000	17.717055	73.848717	70.597732	3.114428	2.000000	0.200000	0.100000
12.550000	45.017544	9.000000	17.717347	73.852476	70.627138	3.113745	2.000000	0.200000	0.100000
12.560000	45.024933	9.000000	17.717640	73.856234	70.656543	3.113062	2.000000	0.200000	0.100000
12.570000	45.032311	9.000000	17.717935	73.859989	70.685948	3.112380	2.000000	0.200000	0.100000
12.580000	45.039678	9.000000	17.718231	73.863743	70.715352	3.111700	2.000000	0.200000	0.100000
12.590000	45.047035	9.000000	17.718528	73.867496	70.744756	3.111020	2.000000	0.200000	0.100000
12.600000	45.054381	9.000000	17.718827	73.871247	70.774158	3.110342	2.000000	0.200000	0.100000
12.610000	45.061717	9.000000	17.719127	73.874996	70.803561	3.109664	2.000000	0.200000	0.100000
12.620000	45.069042	9.000000	17.719428	73.878743	70.832962	3.108988	2.000000	0.200000	0.100000
12.630000	45.076356	9.000000	17.719731	73.882489	70.862363	3.108312	2.000000	0.200000	0.100000
12.640000	45.083659	9.000000	17.720035	73.886233	70.891764	3.107637	2.000000	0.200000	0.100000
12.650000	45.090952	9.000000	17.720340	73.889976	70.921163	3.106964	2.000000	0.200000	0.100000
12.660000	45.098235	9.000000	17.720646	73.893717	70.950562	3.106291	2.000000	0.200000	0.100000
12.670000	45.105507	9.000000	17.720954	73.897456	70.979961	3.105619	2.000000	0.200000	0.100000
12.680000	45.112768	9.000000	17.721263	73.901194	71.009359	3.104949	2.000000	0.200000	0.100000
12.690000	45.120019	9.000000	17.721573	73.904930	71.038756	3.104279	2.000000	0.200000	0.100000
12.700000	45.127259	9.000000	17.721884	73.908665	71.068153	3.103610	2.000000	0.200000	0.100000
12.710000	45.134488	9.000000	17.722196	73.912397	71.097549	3.102943	2.000000	0.200000	0.100000
12.720000	45.141707	9.000000	17.722510	73.916129	71.126945	3.102276	2.000000	0.200000	0.100000
12.730000	45.148916	9.000000	17.722825	73.919858	71.156340	3.101610	2.000000	0.200000	0.100000
12.740000	45.156114	9.000000	17.723141	73.923587	71.185734	3.100945	2.000000	0.200000	0.100000
12.750000	45.163301	9.000000	17.723458	73.927313	71.215128	3.100281	2.000000	0.200000	0.100000
12.760000	45.170478	9.000000	17.723776	73.931038	71.244521	3.099619	2.000000	0.200000	0.100000
